partipcod,parnom,disnom,cornom,nivel,latitud,longitud,tipodet,ts,nivel_lbl
3,Belaunde,Comas,NA,4,-11.941344,-77.05043,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.941344,-77.05043,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.941344,-77.05043,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.935526,-77.056836,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.941508,-77.050293,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.941508,-77.050293,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.934322,-77.055822,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.935526,-77.056836,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.934322,-77.055822,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Belaunde,Comas,NA,4,-11.94123909,-77.05043399,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Bertello,San Martin De Porres,NA,4,-11.99608188,-77.1121557,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Bertello,Callao,NA,4,-11.99660901,-77.11221745,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Botica,Comas,NA,1,-11.924772,-77.063931,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Botica,Comas,NA,1,-11.924411,-77.064142,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Bulevar,Comas,NA,4,-11.938788,-77.058327,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Bulevar,Comas,NA,4,-11.938788,-77.058327,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Bulevar,Comas,NA,4,-11.939821,-77.059273,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Bulevar,Comas,NA,4,-11.939821,-77.059273,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Busano,Comas,NA,3,-11.949721,-77.060035,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Busano,Comas,NA,3,-11.949721,-77.060035,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Busano,Comas,NA,3,-11.949837,-77.060316,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Busano,Comas,NA,3,-11.949837,-77.060316,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Caceres,Comas,NA,1,-11.92659,-77.052327,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Caceres,Comas,NA,1,-11.92659,-77.052327,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cahuide,Independencia,NA,2,-11.982694,-77.053339,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calango,Chorrillos,NA,2,-12.183827,-77.002646,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calango,Chorrillos,NA,2,-12.184137,-77.003045,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle Jade,San Martin De Porres,NA,2,-11.988368,-77.081979,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 1,Independencia,NA,2,-11.978703,-77.054155,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 17,Independencia,NA,1,-11.976737,-77.047177,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Calle 2,Los Olivos,NA,2,-11.936476,-77.081901,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 2,San Martin De Porres,NA,1,-11.984058,-77.098199,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Calle 20,Comas,NA,2,-11.974768,-77.059687,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 20,Comas,NA,2,-11.974768,-77.059687,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 21,Comas,NA,2,-11.969632,-77.060696,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 21,Comas,NA,2,-11.969632,-77.060696,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 22,Comas,NA,2,-11.969682,-77.060901,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 22,Comas,NA,2,-11.969682,-77.060901,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 27,Los Olivos,NA,2,-11.936326,-77.081613,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 3,San Martin De Porres,NA,3,-11.987179,-77.086285,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Calle 3,Independencia,NA,2,-11.978653,-77.053433,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 3,Chorrillos,NA,2,-12.188596,-76.987835,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 30,Comas,NA,2,-11.974813,-77.059814,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 30,Comas,NA,2,-11.974813,-77.059814,Alimentador,2021-05-15T20:22:17Z,Alto
3,Calle 5,Puente Piedra,NA,1,-11.93294529,-77.09839646,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Calle 9,San Martin De Porres,NA,1,-11.98786,-77.083672000000007,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Calle 9,San Martin De Porres,NA,1,-11.987818,-77.08393,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Canta,San Martin De Porres,NA,1,-11.98405853,-77.09843935,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cañete,Comas,NA,1,-11.91634126,-77.02821265,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Carabayllo,Comas,NA,2,-11.94270086,-77.03643243,Alimentador,2021-05-15T20:22:17Z,Alto
3,Carrion,Comas,NA,2,-11.91327526,-77.01836768,Alimentador,2021-05-15T20:22:17Z,Alto
3,Caudivilla,Carabayllo,NA,2,-11.89299,-77.028649,Alimentador,2021-05-15T20:22:17Z,Alto
3,Caudivilla,Carabayllo,NA,2,-11.892864,-77.028349,Alimentador,2021-05-15T20:22:17Z,Alto
3,Cedros,Carabayllo,NA,1,-11.882927,-77.023837,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cedros De Villa,Chorrillos,NA,3,-12.203623,-77.016001,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Cedros De Villa,Chorrillos,NA,3,-12.203068,-77.01521,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Cementerio,Puente Piedra,NA,1,-11.87283,-77.069446,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cementerio,Puente Piedra,NA,1,-11.873778,-77.069102,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Central,Los Olivos,NA,1,-11.95856,-77.075973,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Centro Instruccion Policia Nacional,Chorrillos,NA,3,-12.174773,-76.993507,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Cerro De Pasco,Comas,NA,2,-11.91374231,-77.02612143,Alimentador,2021-05-15T20:22:17Z,Alto
3,Cesar Vallejo,Villa El Salvador,NA,4,-12.214512,-76.939431,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cesar Vallejo,Villa El Salvador,NA,4,-12.215057,-76.93894,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cesar Vallejo,Los Olivos,NA,1,-11.95448,-77.069682,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cesar Vallejo,Los Olivos,NA,1,-11.954907,-77.069439,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Cesar Vallejo,Comas,NA,1,-11.957164,-77.035534,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Chany,Carabayllo,NA,1,-11.885063,-77.034689,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Chany,Carabayllo,NA,1,-11.885526,-77.034813,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Chimpu Ocllo,Carabayllo,NA,2,-11.898463,-77.030275,Alimentador,2021-05-15T20:22:17Z,Alto
3,Chimpu Ocllo,Carabayllo,NA,2,-11.896566,-77.037181,Alimentador,2021-05-15T20:22:17Z,Alto
3,Chimpu Ocllo,Carabayllo,NA,2,-11.89981,-77.030344,Alimentador,2021-05-15T20:22:17Z,Alto
3,Chimpu Ocllo,Carabayllo,NA,2,-11.895598,-77.037391,Alimentador,2021-05-15T20:22:17Z,Alto
3,Ciro Alegria,Carabayllo,NA,2,-11.880453,-77.021035,Alimentador,2021-05-15T20:22:17Z,Alto
3,Ciro Alegria,Carabayllo,NA,1,-11.881131,-77.022089,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916645,-77.041207,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916614,-77.04098,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916645,-77.041207,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916479,-77.040378,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916479,-77.040378,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Fe Y Alegria,Comas,NA,4,-11.916645,-77.041207,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Israel,Comas,NA,4,-11.951984,-77.051022,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Israel,Comas,NA,4,-11.951984,-77.051022,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Colegio Israel,Comas,NA,4,-11.951984,-77.051022,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Comisaria La Ensenada,Puente Piedra,NA,2,-11.935871,-77.093787,Alimentador,2021-05-15T20:22:17Z,Alto
3,Condorcanqui,Carabayllo,NA,1,-11.89267,-77.038697,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Condorcanqui,Independencia,NA,1,-11.974128,-77.047437,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Condorcanqui,Carabayllo,NA,1,-11.892204,-77.038774,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Confraternidad,Chorrillos,NA,3,-12.194665,-77.002077,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Conococha,Los Olivos,NA,4,-11.99189532,-77.07539483,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Conquistadores,Puente Piedra,NA,1,-11.93248,-77.096655,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Coopip,San Martin De Porres,NA,2,-11.997643,-77.097796,Alimentador,2021-05-15T20:22:17Z,Alto
3,Coopip,San Martin De Porres,NA,2,-11.997579,-77.097996,Alimentador,2021-05-15T20:22:17Z,Alto
3,Coordialidad,Los Olivos,NA,2,-11.939806,-77.077533,Alimentador,2021-05-15T20:22:17Z,Alto
3,Correo,Comas,NA,4,-11.960058,-77.053831,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Correo,Comas,NA,4,-11.95969,-77.053846,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Correo,Comas,NA,4,-11.959583,-77.053811,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Correo,Comas,NA,4,-11.959583,-77.053811,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Correo,Comas,NA,4,-11.960237,-77.053839,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Correo,Comas,NA,4,-11.960237,-77.053839,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cueto Fernandini,Comas,NA,4,-11.963228,-77.054862,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cueto Fernandini,Comas,NA,4,-11.963228,-77.054862,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cueto Fernandini,Comas,NA,4,-11.963228,-77.054862,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cueto Fernandini,Comas,NA,4,-11.963228,-77.054862,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Cusihuallar,Independencia,NA,2,-11.980524,-77.040039,Alimentador,2021-05-15T20:22:17Z,Alto
3,D. Tristan Y Moscoso,Santiago De Surco,NA,3,-12.151682,-76.988789,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Daniel Fernandez,Los Olivos,NA,4,-11.99026013,-77.06633084,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Edelnor,Comas,NA,1,-11.954036,-77.051762,Alimentador,2021-05-15T20:22:17Z,Moderado
3,El Alamo,Comas,NA,2,-11.92904,-77.067512,Alimentador,2021-05-15T20:22:17Z,Alto
3,El Alamo,Comas,NA,2,-11.929448,-77.067523,Alimentador,2021-05-15T20:22:17Z,Alto
3,El Armagã“N,Los Olivos,NA,4,-11.991544,-77.074935,Alimentador,2021-05-15T20:22:17Z,Extremo
3,El Naranjal,Los Olivos,NA,4,-11.983449,-77.07522,Alimentador,2021-05-15T20:22:17Z,Extremo
3,El Naranjal,Los Olivos,NA,4,-11.983585,-77.075516,Alimentador,2021-05-15T20:22:17Z,Extremo
3,El Paraiso,Comas,NA,3,-11.908817,-77.044154,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,El Paraiso,Comas,NA,3,-11.908817,-77.044154,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,El Paraiso,Comas,NA,3,-11.908797,-77.044465,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,El Paraiso,Comas,NA,3,-11.908797,-77.044465,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,El Pinar,Comas,NA,1,-11.920098,-77.061301,Alimentador,2021-05-15T20:22:17Z,Moderado
3,El Pinar,Comas,NA,1,-11.920033,-77.061595,Alimentador,2021-05-15T20:22:17Z,Moderado
3,El Rosario,San Martin De Porres,NA,2,-11.982222,-77.090858,Alimentador,2021-05-15T20:22:17Z,Alto
3,El Rosedal,Puente Piedra,NA,2,-11.936916,-77.093599,Alimentador,2021-05-15T20:22:17Z,Alto
3,El Sol,Chorrillos,NA,1,-12.17755575,-76.99563896,Alimentador,2021-05-15T20:22:17Z,Moderado
3,El Sol,Chorrillos,NA,1,-12.17905279,-76.99546433,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Entrada Santa Isabel,Carabayllo,NA,1,-11.904414,-77.03077,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Entrada Santa Isabel,Carabayllo,NA,1,-11.903889,-77.030848,Alimentador,2021-05-15T20:22:17Z,Moderado
3,España,Comas,NA,4,-11.956001,-77.052583,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956001,-77.052583,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956069,-77.052459,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956069,-77.052459,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956069,-77.052459,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956001,-77.052583,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956069,-77.052459,Alimentador,2021-05-15T20:22:17Z,Extremo
3,España,Comas,NA,4,-11.956001,-77.052583,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Establo,Puente Piedra,NA,2,-11.89054,-77.068378,Alimentador,2021-05-15T20:22:17Z,Alto
3,Establo,Puente Piedra,NA,2,-11.890354,-77.068219,Alimentador,2021-05-15T20:22:17Z,Alto
3,Estacion Andres Reyes,San Isidro,NA,2,-12.094668,-77.024024,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Angamos,Miraflores,NA,3,-12.113797,-77.025986,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Aramburu,Miraflores,NA,1,-12.102646,-77.027298,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Balta,Barranco,NA,2,-12.140358,-77.017731,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Benavides,Barranco,NA,4,-12.125283,-77.024155,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Bulevar,Barranco,NA,2,-12.148795,-77.020164,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Canada,Lima,NA,3,-12.082552,-77.026482,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Canaval Y Moreyra,La Victoria,NA,2,-12.097009,-77.025169,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Caqueta,Lima,NA,1,-12.03628,-77.043686,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Central,Lima,NA,4,-12.057627,-77.035988,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Colmena,Lima,NA,4,-12.05222,-77.032822,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Domingo Orue,Miraflores,NA,2,-12.108715,-77.026375,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion El Milagro,Independencia,NA,1,-12.011737,-77.052879,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Escuela Militar,Barranco,NA,1,-12.159366,-77.018913,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion España,Lima,NA,4,-12.057188,-77.041786,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Estadio Nacional,Lima,NA,1,-12.068965,-77.032059,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Honorio Delgado,Independencia,NA,1,-12.017243,-77.051636,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Independencia,Independencia,NA,2,-11.998752,-77.055244,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Izaguirre,Independencia,NA,3,-11.989878,-77.057083,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Javier Prado,La Victoria,NA,3,-12.089097,-77.02375,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Jiron De La Union,Lima,NA,4,-12.048886,-77.033379,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Los Jazmines,Independencia,NA,1,-12.002297,-77.054741,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Mexico,Lima,NA,3,-12.076819,-77.028885,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Pacifico,Independencia,NA,1,-11.994929,-77.056,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Parque Del Trabajo,Rimac,NA,1,-12.029526,-77.044273,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Plaza De Flores,Barranco,NA,3,-12.135643,-77.019073,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Quilca,Lima,NA,2,-12.051936,-77.042267,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Ramon Castilla,Lima,NA,4,-12.043978,-77.041512,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Ricardo Palma,Miraflores,NA,4,-12.119064,-77.025894,Troncal,2021-05-15T20:22:17Z,Extremo
3,Estacion Rosario De Villa,Chorrillos,NA,1,-12.17304,-77.015076,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Tacna,Lima,NA,2,-12.046369,-77.037537,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Teran,Chorrillos,NA,1,-12.168675,-77.018639,Troncal,2021-05-15T20:22:17Z,Moderado
3,Estacion Tomas Valle,Independencia,NA,2,-12.006512,-77.054001,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion Uni,Independencia,NA,3,-12.024234,-77.048882,Troncal,2021-05-15T20:22:17Z,Muy Alto
3,Estacion Union,Barranco,NA,2,-12.152863,-77.019661,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion 2 De Mayo,Lima,NA,2,-12.046355,-77.042778,Troncal,2021-05-15T20:22:17Z,Alto
3,Estacion 28 De Julio,Barranco,NA,2,-12.129387,-77.022804,Troncal,2021-05-15T20:22:17Z,Alto
3,Estibina,Los Olivos,NA,1,-11.991384,-77.079408,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Famesa,Puente Piedra,NA,1,-11.884564,-77.06871,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Famesa,Puente Piedra,NA,1,-11.884717,-77.068482,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Francisco Bolognesi,Comas,NA,1,-11.921088,-77.041903,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Francisco Bolognesi,Comas,NA,1,-11.921088,-77.041903,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Francisco De Zela,Comas,NA,2,-11.91357619,-77.01029423,Alimentador,2021-05-15T20:22:17Z,Alto
3,Francisco De Zela,Comas,NA,2,-11.91348878,-77.010807260000007,Alimentador,2021-05-15T20:22:17Z,Alto
3,Galeano,Los Olivos,NA,4,-11.98416,-77.067483,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Galeano,Los Olivos,NA,4,-11.98434013,-77.06779156,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Galeano,Los Olivos,NA,4,-11.984297,-77.067844,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Galeano,Los Olivos,NA,4,-11.98416,-77.067483,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Girasoles,Los Olivos,NA,4,-11.98281588,-77.08237666,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Grifo,Comas,NA,1,-11.920171,-77.041954,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Grifo,Comas,NA,1,-11.920171,-77.041954,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Guardia Civil,Santiago De Surco,NA,4,-12.166212,-76.990974,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Guardia Peruana,Chorrillos,NA,4,-12.182287,-76.999443,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Guardia Peruana,Chorrillos,NA,4,-12.182287,-76.999443,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Guardia Peruana,Chorrillos,NA,4,-12.182942,-76.999642,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Guardia Peruana,Chorrillos,NA,4,-12.182942,-76.999642,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Honradez,Los Olivos,NA,1,-11.937963,-77.078731,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Honradez,Los Olivos,NA,1,-11.937917,-77.079146,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Hospital De Collique,Comas,NA,1,-11.912977,-77.039135,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Hospital De Collique,Comas,NA,1,-11.913132,-77.03942,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Hospital Los Olivos,Independencia,NA,4,-11.97732594,-77.06393444,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Hospital Los Olivos,Los Olivos,NA,4,-11.977289,-77.064003,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Hospital Los Olivos,Los Olivos,NA,4,-11.977289,-77.064003,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Hospital Los Olivos,Los Olivos,NA,4,-11.977119,-77.063913,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Hospital Los Olivos,Los Olivos,NA,4,-11.977119,-77.063913,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Hospital Los Olivos,Los Olivos,NA,4,-11.977119,-77.063913,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huamachuco,Independencia,NA,1,-11.977646,-77.050379,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Huandoy,Los Olivos,NA,1,-11.959356,-77.075541,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Huandoy,Los Olivos,NA,4,-11.982513,-77.085497,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huandoy,San Martin De Porres,NA,4,-11.982656,-77.086203,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huandoy,Los Olivos,NA,4,-11.97656973,-77.08296554,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huandoy,San Martin De Porres,NA,4,-11.97661241,-77.08386073,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huascar,Independencia,NA,4,-11.980001,-77.058205,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huascar,Independencia,NA,4,-11.980001,-77.058205,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huascar,Comas,NA,2,-11.94318449,-77.03687448,Alimentador,2021-05-15T20:22:17Z,Alto
3,Huascaran,Comas,NA,1,-11.91518024,-77.03190614,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Huatanay,Independencia,NA,1,-11.981758,-77.047257,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Huaylas,Chorrillos,NA,4,-12.186826,-77.007962,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Huaytapampa,Independencia,NA,1,-11.970685,-77.041379,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Ignacio Merino,Los Olivos,NA,4,-11.99050408,-77.06598469,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Indoamerica,Independencia,NA,2,-11.982643,-77.053452,Alimentador,2021-05-15T20:22:17Z,Alto
3,Isla Española,Chorrillos,NA,3,-12.20779,-77.015302,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Izaguirre,San Martin De Porres,NA,2,-11.98724168,-77.10350118,Alimentador,2021-05-15T20:22:17Z,Alto
3,Izaguirre,San Martin De Porres,NA,2,-11.98788756,-77.10345316,Alimentador,2021-05-15T20:22:17Z,Alto
3,Jade,San Martin De Porres,NA,2,-11.988365,-77.08179,Alimentador,2021-05-15T20:22:17Z,Alto
3,Jamaica,Comas,NA,4,-11.929501,-77.04383,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Jamaica,Comas,NA,1,-11.925071,-77.051784,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Jamaica,Comas,NA,1,-11.925071,-77.051784,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Jamaica,Comas,NA,4,-11.929501,-77.04383,Alimentador,2021-05-15T20:22:17Z,Extremo
3,Jorge Chavez,Comas,NA,1,-11.91624612,-77.03725607,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Jose Olaya,Comas,NA,1,-11.91630283,-77.03708267,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Jose Olaya,Independencia,NA,2,-11.967318,-77.038859,Alimentador,2021-05-15T20:22:17Z,Alto
3,Jose Pardo,Carabayllo,NA,2,-11.887678,-77.023813,Alimentador,2021-05-15T20:22:17Z,Alto
3,Jose Pardo,Carabayllo,NA,2,-11.887062,-77.02365,Alimentador,2021-05-15T20:22:17Z,Alto
3,Julio C. Tello,Comas,NA,3,-11.91423247,-77.02900152,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Julio C. Tello,Comas,NA,3,-11.91457,-77.029526,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Julio C. Tello,Comas,NA,3,-11.91457,-77.029526,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,Kiosko,Comas,NA,1,-11.91615,-77.059124,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Kiosko,Comas,NA,1,-11.915819,-77.05928,Alimentador,2021-05-15T20:22:17Z,Moderado
3,Kodak,San Martin De Porres,NA,3,-11.987147,-77.086491,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,La Alborada,Comas,NA,3,-11.911618,-77.04607,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,La Alborada,Comas,NA,3,-11.911618,-77.04607,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,La Alborada,Comas,NA,3,-11.911719,-77.045786,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,La Alborada,Comas,NA,3,-11.911719,-77.045786,Alimentador,2021-05-15T20:22:17Z,Muy Alto
3,La Amistad,Los Olivos,NA,1,-11.935266,-77.072055,Alimentador,2021-05-15T20:22:17Z,Moderado
3,La Cincuenta,Comas,NA,2,-11.976184,-77.059256,Alimentador,2021-05-15T20:22:17Z,Alto
